price;bedrooms;is_studio;bedrooms_log;accommodates;beds;room_type;neighbourhood_cleansed;review_scores_rating;number_of_reviews
55.0;1;0;0.6931471805599453;2;1,0;Private room;Wandsworth;4,92;381
225.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Lambeth;4,46;13
92.0;1;0;0.6931471805599453;1;2,0;Private room;Kensington and Chelsea;;0
173.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Hammersmith and Fulham;4,55;165
1636.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Hammersmith and Fulham;4,61;232
152.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Camden;4,94;182
52.0;1;0;0.6931471805599453;2;1,0;Private room;Waltham Forest;5,0;3
86.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;4,72;57
32.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;4,83;120
152.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Islington;4,88;51
76.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Southwark;4,67;47
90.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,62;22
181.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Hackney;4,8;127
197.0;4;0;1.6094379124341003;7;5,0;Entire home/apt;Haringey;4,65;26
63.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;4,84;316
90.0;1;0;0.6931471805599453;2;1,0;Private room;Redbridge;4,65;68
380.0;4;0;1.6094379124341003;8;5,0;Entire home/apt;Wandsworth;4,83;47
401.0;1;0;0.6931471805599453;3;2,0;Private room;Lewisham;;0
100.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Islington;4,84;122
49.0;1;0;0.6931471805599453;1;1,0;Private room;Camden;4,6;71
170.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Lambeth;4,9;114
87.0;1;0;0.6931471805599453;2;1,0;Private room;Islington;4,75;97
298.0;2;0;1.0986122886681098;6;2,0;Entire home/apt;Islington;4,79;31
152.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Newham;4,89;93
250.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Wandsworth;4,92;110
189.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,72;313
105.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Lambeth;4,69;76
131.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Southwark;4,84;75
221.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Hammersmith and Fulham;4,7;133
121.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Newham;4,74;84
37.0;1;0;0.6931471805599453;4;4,0;Entire home/apt;Hounslow;4,43;270
580.0;3;0;1.3862943611198906;7;4,0;Entire home/apt;Islington;4,74;31
119.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Wandsworth;4,14;64
57.0;1;0;0.6931471805599453;1;1,0;Private room;Lambeth;4,95;37
50.0;1;0;0.6931471805599453;2;1,0;Private room;Haringey;4,88;431
70.0;1;0;0.6931471805599453;2;1,0;Private room;Waltham Forest;4,81;23
34.0;1;0;0.6931471805599453;1;1,0;Private room;Lewisham;4,68;47
180.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Lambeth;4,66;153
229.0;1;0;0.6931471805599453;4;3,0;Private room;Bromley;;0
33.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;4,73;107
72.0;1;0;0.6931471805599453;4;2,0;Private room;Redbridge;4,89;199
100.0;1;0;0.6931471805599453;2;0,0;Private room;Wandsworth;4,95;450
173.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,91;78
70.0;1;0;0.6931471805599453;1;1,0;Private room;Camden;4,76;196
250.0;2;0;1.0986122886681098;4;1,0;Entire home/apt;Newham;;0
95.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;4,73;44
43.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,62;58
47.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;4,7;76
37.0;1;0;0.6931471805599453;1;1,0;Private room;Newham;4,75;32
78.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Greenwich;4,87;81
105.0;2;0;1.0986122886681098;4;2,0;Private room;Newham;5,0;54
179.0;1;0;0.6931471805599453;2;1,0;Private room;Westminster;4,63;572
54.0;1;0;0.6931471805599453;1;1,0;Private room;Westminster;4,94;99
308.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;4,88;16
100.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Kensington and Chelsea;4,75;242
150.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;4,85;102
74.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,91;53
42.0;1;0;0.6931471805599453;2;1,0;Private room;Islington;4,94;647
396.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Westminster;4,9;62
102.0;0;1;0.0;2;1,0;Entire home/apt;Hackney;4,9;88
116.0;2;0;1.0986122886681098;2;2,0;Entire home/apt;Camden;4,45;141
230.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Islington;5,0;4
72.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Lambeth;;0
122.0;2;0;1.0986122886681098;6;4,0;Entire home/apt;Hackney;4,85;205
133.0;1;0;0.6931471805599453;5;3,0;Entire home/apt;Lambeth;4,79;77
130.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Brent;4,87;98
230.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Tower Hamlets;4,71;69
133.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Merton;4,87;68
46.0;1;0;0.6931471805599453;2;1,0;Private room;Lewisham;4,82;137
113.0;1;0;0.6931471805599453;1;1,0;Private room;Kensington and Chelsea;4,91;24
75.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;4,83;82
133.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Hackney;4,81;151
35.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,44;175
89.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;;0
74.0;1;0;0.6931471805599453;2;1,0;Private room;Greenwich;4,92;257
167.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Hackney;4,71;17
42.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;4,5;133
100.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Brent;4,8;143
60.0;1;0;0.6931471805599453;1;;Private room;Newham;;0
36.0;1;0;0.6931471805599453;2;2,0;Private room;Lewisham;4,84;188
42.0;1;0;0.6931471805599453;1;1,0;Private room;Kensington and Chelsea;4,86;231
44.0;1;0;0.6931471805599453;1;1,0;Private room;Greenwich;4,85;65
89.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,47;250
151.0;1;0;0.6931471805599453;5;3,0;Entire home/apt;Lambeth;4,61;105
142.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,82;121
40.0;1;0;0.6931471805599453;2;1,0;Private room;Waltham Forest;5,0;6
43.0;1;0;0.6931471805599453;2;1,0;Private room;Waltham Forest;4,67;6
115.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;4,51;90
59.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,34;484
204.0;1;0;0.6931471805599453;2;1,0;Private room;Brent;4,98;138
145.0;3;0;1.3862943611198906;3;1,0;Entire home/apt;Hackney;4,95;19
49.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,48;145
25.0;1;0;0.6931471805599453;1;1,0;Private room;Waltham Forest;4,7;47
146.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,7;410
147.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,76;40
358.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Camden;4,86;212
38.0;1;0;0.6931471805599453;1;2,0;Private room;Lambeth;5,0;8
49.0;1;0;0.6931471805599453;2;2,0;Private room;Harrow;3,67;8
255.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Kensington and Chelsea;4,66;339
60.0;1;0;0.6931471805599453;1;1,0;Private room;Islington;4,71;113
104.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Merton;5,0;22
84.0;1;0;0.6931471805599453;2;1,0;Private room;Kingston upon Thames;4,9;87
44.0;1;0;0.6931471805599453;2;2,0;Private room;Waltham Forest;4,77;274
35.0;1;0;0.6931471805599453;1;1,0;Private room;Waltham Forest;4,91;250
65.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,83;43
178.0;2;0;1.0986122886681098;6;4,0;Entire home/apt;Lambeth;4,88;142
186.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Lambeth;4,88;100
257.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;City of London;4,85;360
55.0;1;0;0.6931471805599453;1;1,0;Private room;Hounslow;4,5;4
43.0;1;0;0.6931471805599453;1;1,0;Private room;Hounslow;4,83;12
44.0;2;0;1.0986122886681098;2;1,0;Private room;Kensington and Chelsea;4,76;78
54.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,92;199
105.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Hammersmith and Fulham;4,7;227
76.0;1;0;0.6931471805599453;1;1,0;Private room;Wandsworth;4,9;339
28.0;1;0;0.6931471805599453;1;2,0;Private room;Bexley;4,0;13
98.0;1;0;0.6931471805599453;5;3,0;Private room;Southwark;4,86;707
57.0;1;0;0.6931471805599453;2;1,0;Private room;Greenwich;4,74;46
100.0;1;0;0.6931471805599453;1;1,0;Private room;Westminster;4,65;57
36.0;1;0;0.6931471805599453;1;2,0;Private room;Haringey;4,67;118
250.0;2;0;1.0986122886681098;2;1,0;Entire home/apt;Kensington and Chelsea;;0
4332.0;1;0;0.6931471805599453;2;1,0;Private room;Hounslow;4,96;387
86.0;1;0;0.6931471805599453;2;1,0;Private room;Kensington and Chelsea;4,84;499
184.0;3;0;1.3862943611198906;8;5,0;Entire home/apt;Islington;4,74;24
78.0;3;0;1.3862943611198906;6;2,0;Private room;Hammersmith and Fulham;4,87;154
78.0;3;0;1.3862943611198906;6;3,0;Private room;Hammersmith and Fulham;4,88;216
55.0;1;0;0.6931471805599453;1;1,0;Private room;Lambeth;4,88;49
94.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,88;157
45.0;1;0;0.6931471805599453;1;1,0;Private room;Islington;4,7;178
149.0;2;0;1.0986122886681098;5;4,0;Entire home/apt;Brent;4,8;318
220.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Tower Hamlets;4,78;184
75.0;1;0;0.6931471805599453;2;2,0;Private room;Kensington and Chelsea;4,88;135
48.0;1;0;0.6931471805599453;2;2,0;Private room;Southwark;4,88;149
356.0;2;0;1.0986122886681098;10;6,0;Entire home/apt;Islington;4,79;32
49.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,56;337
152.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Hackney;4,48;45
122.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,38;66
65.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,85;133
280.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;4,89;57
228.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Hackney;4,72;258
33.0;1;0;0.6931471805599453;1;1,0;Private room;Ealing;4,88;182
173.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Camden;4,97;73
123.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;3,8;5
411.0;3;0;1.3862943611198906;7;4,0;Entire home/apt;Lambeth;4,72;195
113.0;1;0;0.6931471805599453;4;3,0;Entire home/apt;Islington;4,86;304
41.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;4,84;94
77.0;1;0;0.6931471805599453;1;0,0;Private room;Islington;4,97;74
60.0;1;0;0.6931471805599453;2;2,0;Private room;Ealing;4,85;74
61.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,39;38
169.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;4,76;199
143.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,55;83
58.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,92;49
131.0;2;0;1.0986122886681098;4;6,0;Entire home/apt;Southwark;4,55;42
27.0;1;0;0.6931471805599453;1;1,0;Private room;Bromley;4,72;51
348.0;2;0;1.0986122886681098;2;0,0;Entire home/apt;Camden;4,63;18
132.0;2;0;1.0986122886681098;3;3,0;Entire home/apt;Lambeth;4,6;36
96.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;4,74;307
86.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,84;128
82.0;1;0;0.6931471805599453;1;1,0;Private room;Lewisham;4,17;6
490.0;4;0;1.6094379124341003;6;4,0;Entire home/apt;Wandsworth;5,0;1
55.0;1;0;0.6931471805599453;1;1,0;Private room;Camden;4,87;53
219.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Brent;4,8;51
139.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;;0
67.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,42;143
121.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Tower Hamlets;4,56;43
149.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;4,88;223
198.0;2;0;1.0986122886681098;8;2,0;Entire home/apt;Camden;4,51;81
127.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Islington;4,54;95
134.0;1;0;0.6931471805599453;4;4,0;Entire home/apt;Southwark;4,65;113
100.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Ealing;4,51;66
99.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Ealing;4,54;82
162.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Islington;4,94;140
60.0;1;0;0.6931471805599453;1;1,0;Private room;Richmond upon Thames;4,83;23
189.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Kensington and Chelsea;4,92;60
53.0;1;0;0.6931471805599453;1;1,0;Entire home/apt;Sutton;4,57;14
168.0;3;0;1.3862943611198906;9;6,0;Entire home/apt;Ealing;4,39;28
75.0;1;0;0.6931471805599453;6;3,0;Private room;Lewisham;4,75;236
63.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,91;56
191.0;3;0;1.3862943611198906;8;5,0;Entire home/apt;Greenwich;4,59;87
45.0;1;0;0.6931471805599453;1;1,0;Private room;Hillingdon;4,97;39
55.0;1;0;0.6931471805599453;2;2,0;Private room;Ealing;4,83;303
80.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Ealing;4,54;77
172.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hammersmith and Fulham;4,92;94
86.0;1;0;0.6931471805599453;2;2,0;Private room;Kensington and Chelsea;4,88;17
53.0;1;0;0.6931471805599453;1;1,0;Private room;Hammersmith and Fulham;4,77;228
75.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hammersmith and Fulham;4,73;146
90.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Hammersmith and Fulham;4,73;243
104.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;4,76;188
912.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Kensington and Chelsea;4,92;12
275.0;4;0;1.6094379124341003;7;4,0;Entire home/apt;Camden;4,63;32
154.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Southwark;4,63;95
45.0;1;0;0.6931471805599453;2;1,0;Private room;Lewisham;4,87;227
48.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,82;105
173.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Enfield;4,46;36
136.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Hammersmith and Fulham;4,58;71
32.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;4,9;32
95.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Richmond upon Thames;4,78;46
241.0;2;0;1.0986122886681098;5;5,0;Entire home/apt;Kensington and Chelsea;4,44;152
53.0;1;0;0.6931471805599453;1;0,0;Private room;Camden;4,72;314
68.0;1;0;0.6931471805599453;2;1,0;Private room;Enfield;4,88;110
217.0;2;0;1.0986122886681098;4;4,0;Entire home/apt;Richmond upon Thames;4,55;11
162.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Wandsworth;4,88;225
249.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Camden;3,75;4
111.0;1;0;0.6931471805599453;2;2,0;Private room;Hackney;4,85;161
92.0;2;0;1.0986122886681098;2;3,0;Private room;Lewisham;4,31;14
27.0;1;0;0.6931471805599453;1;1,0;Private room;Croydon;4,28;43
135.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Harrow;4,64;33
50.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,81;122
175.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Kensington and Chelsea;4,89;74
246.0;3;0;1.3862943611198906;8;4,0;Entire home/apt;Greenwich;4,67;138
50.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,67;219
63.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,82;295
54.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,53;102
90.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,97;156
51.0;1;0;0.6931471805599453;1;1,0;Private room;Hammersmith and Fulham;4,81;401
44.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,82;87
27.0;0;1;0.0;1;2,0;Shared room;Haringey;4,73;314
87.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,97;94
618.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;4,44;25
61.0;1;0;0.6931471805599453;2;2,0;Private room;Richmond upon Thames;4,47;53
61.0;1;0;0.6931471805599453;2;1,0;Private room;Richmond upon Thames;4,56;46
270.0;3;0;1.3862943611198906;4;6,0;Entire home/apt;Merton;4,77;13
116.0;2;0;1.0986122886681098;3;2,0;Entire home/apt;Merton;4,93;212
205.0;2;0;1.0986122886681098;4;4,0;Entire home/apt;Islington;4,81;81
225.0;2;0;1.0986122886681098;6;2,0;Entire home/apt;Westminster;4,72;124
77.0;1;0;0.6931471805599453;2;1,0;Private room;Haringey;4,54;79
135.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Richmond upon Thames;4,85;117
405.0;5;0;1.791759469228055;10;5,0;Entire home/apt;Brent;4,87;60
345.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Camden;4,72;109
33.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;4,83;59
264.0;7;0;2.0794415416798357;15;10,0;Entire home/apt;Waltham Forest;4,42;39
230.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Lambeth;4,86;21
63.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,2;10
163.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hammersmith and Fulham;4,83;142
223.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Brent;4,4;5
129.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Camden;4,91;166
412.0;2;0;1.0986122886681098;6;2,0;Entire home/apt;Camden;4,33;3
85.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,98;272
68.0;1;0;0.6931471805599453;2;2,0;Private room;Haringey;4,91;143
44.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;4,93;132
235.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Tower Hamlets;4,91;140
400.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Camden;4,75;51
55.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,85;350
55.0;1;0;0.6931471805599453;3;2,0;Private room;Ealing;4,82;256
55.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,89;333
43.0;1;0;0.6931471805599453;3;3,0;Private room;Croydon;4,69;160
38.0;1;0;0.6931471805599453;2;1,0;Private room;Croydon;4,83;187
60.0;1;0;0.6931471805599453;1;1,0;Private room;Camden;4,55;87
80.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;4,55;122
90.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,92;652
600.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Islington;4,82;63
110.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Southwark;4,52;128
147.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,97;153
111.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Hackney;4,87;23
72.0;1;0;0.6931471805599453;1;1,0;Private room;Islington;4,92;229
70.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;4,92;188
180.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,94;167
124.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Islington;4,67;24
99.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Lewisham;4,9;41
95.0;1;0;0.6931471805599453;4;2,0;Private room;Waltham Forest;4,65;106
125.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,83;6
113.0;1;0;0.6931471805599453;5;1,0;Entire home/apt;Camden;4,36;45
54.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,87;313
66.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Southwark;4,85;13
59.0;1;0;0.6931471805599453;4;1,0;Private room;Southwark;4,81;278
51.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;4,66;246
200.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Lambeth;4,9;40
49.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Lambeth;5,0;1
50.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;4,95;42
500.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,68;111
119.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,61;93
450.0;2;0;1.0986122886681098;4;4,0;Entire home/apt;Camden;4,97;118
75.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Ealing;4,3;10
44.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,94;161
75.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,96;335
113.0;1;0;0.6931471805599453;4;2,0;Private room;Waltham Forest;4,8;120
40.0;1;0;0.6931471805599453;1;1,0;Private room;Ealing;4,75;4
40.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;4,9;42
59.0;1;0;0.6931471805599453;2;1,0;Private room;Lewisham;4,93;211
40.0;1;0;0.6931471805599453;3;2,0;Private room;Brent;4,43;405
500.0;4;0;1.6094379124341003;10;6,0;Entire home/apt;Camden;4,92;126
142.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Camden;4,8;5
38.0;1;0;0.6931471805599453;4;3,0;Private room;Brent;4,39;349
132.0;1;0;0.6931471805599453;4;3,0;Entire home/apt;Richmond upon Thames;4,87;236
91.0;1;0;0.6931471805599453;2;1,0;Private room;Merton;4,68;35
210.0;1;0;0.6931471805599453;1;;Private room;Southwark;;0
81.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;5,0;47
58.0;1;0;0.6931471805599453;2;3,0;Private room;Hounslow;4,94;31
72.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Lambeth;4,79;295
68.0;1;0;0.6931471805599453;4;4,0;Entire home/apt;Islington;4,61;129
73.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Hackney;4,6;132
67.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,78;293
43.0;1;0;0.6931471805599453;1;0,0;Private room;Lewisham;4,93;41
143.0;2;0;1.0986122886681098;5;4,0;Private room;Wandsworth;4,83;119
82.0;1;0;0.6931471805599453;3;1,0;Private room;Hackney;4,81;179
92.0;1;0;0.6931471805599453;2;1,0;Private room;Westminster;5,0;48
204.0;1;0;0.6931471805599453;2;1,0;Private room;Brent;4,97;71
200.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Westminster;4,71;86
65.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;4,87;193
51.0;1;0;0.6931471805599453;2;1,0;Private room;Kensington and Chelsea;4,87;108
312.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Camden;4,73;68
225.0;3;0;1.3862943611198906;5;4,0;Entire home/apt;Haringey;4,0;1
98.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,86;211
195.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;4,7;554
176.0;4;0;1.6094379124341003;8;3,0;Entire home/apt;Haringey;4,81;17
180.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;4,84;136
67.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,41;17
110.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,93;254
132.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,84;82
110.0;2;0;1.0986122886681098;3;2,0;Private room;Greenwich;4,96;128
61.0;1;0;0.6931471805599453;1;1,0;Private room;Islington;4,57;97
58.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;4,73;63
80.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,93;43
42.0;1;0;0.6931471805599453;2;1,0;Private room;Redbridge;4,81;58
295.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;4,94;72
55.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,96;47
53.0;1;0;0.6931471805599453;1;1,0;Private room;Hammersmith and Fulham;4,86;258
171.0;1;0;0.6931471805599453;2;1,0;Private room;Westminster;4,97;473
57.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,96;303
111.0;2;0;1.0986122886681098;3;2,0;Entire home/apt;Lewisham;4,74;23
82.0;2;0;1.0986122886681098;5;2,0;Private room;Wandsworth;4,74;153
105.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Tower Hamlets;4,8;50
140.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,8;35
233.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Kensington and Chelsea;4,85;20
258.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;4,87;52
48.0;1;0;0.6931471805599453;3;2,0;Private room;Ealing;4,54;122
314.0;3;0;1.3862943611198906;8;7,0;Entire home/apt;Kensington and Chelsea;4,45;201
175.0;1;0;0.6931471805599453;2;1,0;Private room;Brent;4,96;53
